#Columns, r[i], r[j], cov[i,j], first block [2:401] lines is for the x0, and second block for the x2.[402:801]
174.0 94.0 1.37319979203e-07
174.0 102.0 1.12120478877e-07
174.0 110.0 1.75822452458e-07
174.0 118.0 2.50622642748e-07
174.0 126.0 2.89353030212e-07
174.0 134.0 3.19711859021e-07
174.0 142.0 4.04227630337e-07
174.0 150.0 4.84643891039e-07
174.0 158.0 5.83866883368e-07
174.0 166.0 7.03364946423e-07
174.0 174.0 8.89472993875e-07
174.0 182.0 6.65005416288e-07
174.0 190.0 4.80863890182e-07
174.0 198.0 3.63037643965e-07
182.0 46.0 1.13988449297e-07
182.0 54.0 1.49343614092e-07
182.0 62.0 1.08364086583e-07
182.0 70.0 8.31833317915e-08
182.0 78.0 1.37141640783e-07
182.0 86.0 1.55607738061e-07
182.0 94.0 1.73352958649e-07
182.0 102.0 1.40748922063e-07
182.0 110.0 1.74425275985e-07
182.0 118.0 2.43060502374e-07
182.0 126.0 2.70991894741e-07
182.0 134.0 3.07225778944e-07
182.0 142.0 3.61739672051e-07
182.0 150.0 3.94736302875e-07
182.0 158.0 4.30897805835e-07
182.0 166.0 5.21038431999e-07
182.0 174.0 6.65005416288e-07
182.0 182.0 8.04813101054e-07
